Timestamp;PPG_IR;PPG_R;Pulse rate;SpO2
2024-09-09 13:30:00;19009;137;;
2024-09-09 13:30:00;19433;199;;
2024-09-09 13:30:00;19848;152;;
2024-09-09 13:30:00;20295;211;;
2024-09-09 13:30:00;20319;180;;
2024-09-09 13:30:00;20530;225;;
2024-09-09 13:30:00;20050;120;;
2024-09-09 13:30:00;18802;189;;
2024-09-09 13:30:00;17831;151;;
2024-09-09 13:30:00;18087;278;;
2024-09-09 13:30:00;18918;283;;
2024-09-09 13:30:00;19283;337;;
2024-09-09 13:30:00;19226;273;;
2024-09-09 13:30:00;19778;299;;
2024-09-09 13:30:00;20318;311;;
2024-09-09 13:30:00;20476;318;;
2024-09-09 13:30:00;20472;237;;
2024-09-09 13:30:00;;;129;-999
2024-09-09 13:30:00;20278;131;;
2024-09-09 13:30:00;19220;320;;
2024-09-09 13:30:00;18228;322;;
2024-09-09 13:30:00;17967;326;;
2024-09-09 13:30:00;18432;237;;
2024-09-09 13:30:00;19116;123;;
2024-09-09 13:30:00;18849;265;;
2024-09-09 13:30:01;19713;178;;
2024-09-09 13:30:01;20220;327;;
2024-09-09 13:30:01;20387;317;;
2024-09-09 13:30:01;20485;240;;
2024-09-09 13:30:01;20496;214;;
2024-09-09 13:30:01;20013;180;;
2024-09-09 13:30:01;18568;246;;
2024-09-09 13:30:01;17970;290;;
2024-09-09 13:30:01;18203;338;;
2024-09-09 13:30:01;18951;297;;
2024-09-09 13:30:01;19005;175;;
2024-09-09 13:30:01;19558;257;;
2024-09-09 13:30:01;20037;282;;
2024-09-09 13:30:01;20334;331;;
2024-09-09 13:30:01;20516;203;;
2024-09-09 13:30:01;20611;343;;
2024-09-09 13:30:01;20279;311;;
2024-09-09 13:30:01;19006;222;;
2024-09-09 13:30:01;17862;189;;
2024-09-09 13:30:01;17908;207;;
2024-09-09 13:30:01;18588;348;;
2024-09-09 13:30:01;19175;314;;
2024-09-09 13:30:01;19013;218;;
2024-09-09 13:30:01;19743;200;;
2024-09-09 13:30:02;20193;192;;
2024-09-09 13:30:02;20483;343;;
2024-09-09 13:30:02;20537;310;;
2024-09-09 13:30:02;19967;207;;
2024-09-09 13:30:02;19931;208;;
2024-09-09 13:30:02;18540;197;;
2024-09-09 13:30:02;17968;344;;
2024-09-09 13:30:02;18156;320;;
2024-09-09 13:30:02;18938;223;;
2024-09-09 13:30:02;19073;203;;
2024-09-09 13:30:02;19452;187;;
2024-09-09 13:30:02;20003;339;;
2024-09-09 13:30:02;20276;316;;
2024-09-09 13:30:02;20491;323;;
2024-09-09 13:30:02;20478;259;;
2024-09-09 13:30:02;20173;148;;
2024-09-09 13:30:02;19160;287;;
2024-09-09 13:30:02;18123;314;;
2024-09-09 13:30:02;17965;324;;
2024-09-09 13:30:02;18499;268;;
2024-09-09 13:30:02;19166;138;;
2024-09-09 13:30:02;19205;295;;
2024-09-09 13:30:02;19825;301;;
2024-09-09 13:30:02;20179;347;;
2024-09-09 13:30:02;20378;274;;
2024-09-09 13:30:03;20464;151;;
2024-09-09 13:30:03;20541;312;;
2024-09-09 13:30:03;19928;248;;
2024-09-09 13:30:03;18508;354;;
2024-09-09 13:30:03;17930;267;;
2024-09-09 13:30:03;17965;152;;
2024-09-09 13:30:03;18993;290;;
2024-09-09 13:30:03;19213;296;;
2024-09-09 13:30:03;19417;341;;
2024-09-09 13:30:03;19883;261;;
2024-09-09 13:30:03;20169;147;;
2024-09-09 13:30:03;20448;211;;
2024-09-09 13:30:03;20378;195;;
2024-09-09 13:30:03;20289;204;;
2024-09-09 13:30:03;19206;244;;
2024-09-09 13:30:03;18134;340;;
2024-09-09 13:30:03;17865;301;;
2024-09-09 13:30:03;18399;187;;
2024-09-09 13:30:03;19268;195;;
2024-09-09 13:30:03;19238;239;;
2024-09-09 13:30:03;19808;342;;
2024-09-09 13:30:03;20109;303;;
2024-09-09 13:30:03;20268;196;;
2024-09-09 13:30:03;20579;207;;
2024-09-09 13:30:03;20525;239;;
2024-09-09 13:30:04;19995;346;;
2024-09-09 13:30:04;18481;324;;
2024-09-09 13:30:04;17907;325;;
2024-09-09 13:30:04;18117;231;;
2024-09-09 13:30:04;18868;125;;
2024-09-09 13:30:04;19169;315;;
2024-09-09 13:30:04;19538;318;;
2024-09-09 13:30:04;19931;331;;
2024-09-09 13:30:04;20314;237;;
2024-09-09 13:30:04;20411;125;;
2024-09-09 13:30:04;20637;317;;
2024-09-09 13:30:04;20278;326;;
2024-09-09 13:30:04;19192;325;;
2024-09-09 13:30:04;18002;234;;
2024-09-09 13:30:04;17829;123;;
2024-09-09 13:30:04;18643;305;;
2024-09-09 13:30:04;19264;321;;
2024-09-09 13:30:04;19125;324;;
2024-09-09 13:30:04;19598;248;;
2024-09-09 13:30:04;19993;125;;
2024-09-09 13:30:04;20437;315;;
2024-09-09 13:30:04;20583;325;;
2024-09-09 13:30:04;20562;330;;
2024-09-09 13:30:04;19859;242;;
2024-09-09 13:30:04;18457;118;;
2024-09-09 13:30:05;18382;117;;
2024-09-09 13:30:05;;;;-999
2024-09-09 13:30:05;;;130;
2024-09-09 13:30:05;19150;197;;
2024-09-09 13:30:05;19128;168;;
2024-09-09 13:30:05;19829;334;;
2024-09-09 13:30:05;20189;320;;
2024-09-09 13:30:05;20323;249;;
2024-09-09 13:30:05;20473;193;;
2024-09-09 13:30:05;20421;168;;
2024-09-09 13:30:05;20025;328;;
2024-09-09 13:30:05;18548;310;;
2024-09-09 13:30:05;17877;245;;
2024-09-09 13:30:05;18040;197;;
2024-09-09 13:30:05;18979;176;;
2024-09-09 13:30:05;19161;318;;
2024-09-09 13:30:05;19512;329;;
2024-09-09 13:30:05;19906;263;;
2024-09-09 13:30:05;20194;186;;
2024-09-09 13:30:05;20485;172;;
2024-09-09 13:30:05;20606;327;;
2024-09-09 13:30:05;20410;319;;
2024-09-09 13:30:05;18986;264;;
2024-09-09 13:30:05;17903;198;;
2024-09-09 13:30:05;17969;166;;
2024-09-09 13:30:05;18577;317;;
2024-09-09 13:30:06;19285;322;;
2024-09-09 13:30:06;19054;250;;
2024-09-09 13:30:06;19664;193;;
2024-09-09 13:30:06;20130;160;;
2024-09-09 13:30:06;20473;317;;
2024-09-09 13:30:06;20559;314;;
2024-09-09 13:30:06;20226;254;;
2024-09-09 13:30:06;19936;211;;
2024-09-09 13:30:06;18490;174;;
2024-09-09 13:30:06;18057;324;;
2024-09-09 13:30:06;18174;322;;
2024-09-09 13:30:06;18869;265;;
2024-09-09 13:30:06;18912;212;;
2024-09-09 13:30:06;19387;172;;
2024-09-09 13:30:06;20036;321;;
2024-09-09 13:30:06;20287;327;;
2024-09-09 13:30:06;20311;273;;
2024-09-09 13:30:06;20514;209;;
2024-09-09 13:30:06;20339;184;;
2024-09-09 13:30:06;28059;1648;;
2024-09-09 13:30:06;17916;284;;
2024-09-09 13:30:06;17830;265;;
2024-09-09 13:30:06;18420;205;;
2024-09-09 13:30:06;19155;177;;
2024-09-09 13:30:06;19244;315;;
2024-09-09 13:30:07;19745;321;;
2024-09-09 13:30:07;20033;272;;
2024-09-09 13:30:07;20357;205;;
2024-09-09 13:30:07;20515;171;;
2024-09-09 13:30:07;20579;323;;
2024-09-09 13:30:07;20135;330;;
2024-09-09 13:30:07;18444;267;;
2024-09-09 13:30:07;17893;207;;
2024-09-09 13:30:07;17949;178;;
2024-09-09 13:30:07;19045;323;;
2024-09-09 13:30:07;19203;329;;
2024-09-09 13:30:07;19209;266;;
2024-09-09 13:30:07;19818;202;;
2024-09-09 13:30:07;20288;172;;
2024-09-09 13:30:07;20519;315;;
2024-09-09 13:30:07;20556;327;;
2024-09-09 13:30:07;20304;287;;
2024-09-09 13:30:07;19515;220;;
2024-09-09 13:30:07;18116;169;;
2024-09-09 13:30:07;18016;308;;
2024-09-09 13:30:07;18448;337;;
2024-09-09 13:30:07;19149;287;;
2024-09-09 13:30:07;19060;207;;
2024-09-09 13:30:07;19565;176;;
2024-09-09 13:30:07;20120;318;;
2024-09-09 13:30:08;20144;447;;
2024-09-09 13:30:08;20436;274;;
2024-09-09 13:30:08;20526;296;;
2024-09-09 13:30:08;19873;178;;
2024-09-09 13:30:08;18740;214;;
2024-09-09 13:30:08;18024;273;;
2024-09-09 13:30:08;18044;349;;
2024-09-09 13:30:08;18862;290;;
2024-09-09 13:30:08;19032;185;;
2024-09-09 13:30:08;19368;218;;
2024-09-09 13:30:08;19882;271;;
2024-09-09 13:30:08;20311;343;;
2024-09-09 13:30:08;20443;301;;
2024-09-09 13:30:08;20359;193;;
2024-09-09 13:30:08;20436;224;;
2024-09-09 13:30:08;19572;261;;
2024-09-09 13:30:08;18328;236;;
2024-09-09 13:30:08;17868;298;;
2024-09-09 13:30:08;18185;179;;
2024-09-09 13:30:08;19213;214;;
2024-09-09 13:30:08;18999;140;;
2024-09-09 13:30:08;;;128;-999
2024-09-09 13:30:08;19635;325;;
2024-09-09 13:30:08;20137;325;;
2024-09-09 13:30:08;20362;320;;
2024-09-09 13:30:08;20462;234;;
2024-09-09 13:30:09;20382;149;;
2024-09-09 13:30:09;20116;323;;
2024-09-09 13:30:09;18842;326;;
2024-09-09 13:30:09;17944;320;;
2024-09-09 13:30:09;17896;232;;
2024-09-09 13:30:09;18800;141;;
2024-09-09 13:30:09;19220;328;;
2024-09-09 13:30:09;19290;328;;
2024-09-09 13:30:09;19822;320;;
2024-09-09 13:30:09;20139;233;;
2024-09-09 13:30:09;20348;137;;
2024-09-09 13:30:09;20612;315;;
2024-09-09 13:30:09;20479;328;;
2024-09-09 13:30:09;19542;310;;
2024-09-09 13:30:09;18240;134;;
2024-09-09 13:30:09;17797;144;;
2024-09-09 13:30:09;18420;319;;
2024-09-09 13:30:09;19224;196;;
2024-09-09 13:30:09;19167;340;;
2024-09-09 13:30:09;19589;310;;
2024-09-09 13:30:09;19954;220;;
2024-09-09 13:30:09;20374;196;;
2024-09-09 13:30:09;20536;183;;
2024-09-09 13:30:09;20567;337;;
2024-09-09 13:30:10;18193;330;;
2024-09-09 13:30:10;17972;331;;
2024-09-09 13:30:10;18527;315;;
2024-09-09 13:30:10;19145;225;;
2024-09-09 13:30:10;19165;193;;
2024-09-09 13:30:10;19723;174;;
2024-09-09 13:30:10;20213;336;;
2024-09-09 13:30:10;20413;319;;
2024-09-09 13:30:10;20445;224;;
2024-09-09 13:30:10;20509;194;;
2024-09-09 13:30:10;19934;179;;
2024-09-09 13:30:10;18590;336;;
2024-09-09 13:30:10;17882;319;;
2024-09-09 13:30:10;17981;234;;
2024-09-09 13:30:10;18917;199;;
2024-09-09 13:30:10;19129;178;;
2024-09-09 13:30:10;19565;351;;
2024-09-09 13:30:10;19990;319;;
2024-09-09 13:30:10;20241;237;;
2024-09-09 13:30:10;20499;197;;
2024-09-09 13:30:10;20585;182;;
2024-09-09 13:30:10;20432;333;;
2024-09-09 13:30:10;19077;328;;
2024-09-09 13:30:10;18090;235;;
2024-09-09 13:30:11;17890;207;;
2024-09-09 13:30:11;18526;186;;
2024-09-09 13:30:11;19339;338;;
2024-09-09 13:30:11;19170;329;;
2024-09-09 13:30:11;19620;239;;
2024-09-09 13:30:11;20139;201;;
2024-09-09 13:30:11;20350;179;;
2024-09-09 13:30:11;20650;331;;
2024-09-09 13:30:11;20555;327;;
2024-09-09 13:30:11;20013;247;;
2024-09-09 13:30:11;18496;206;;
2024-09-09 13:30:11;17964;182;;
2024-09-09 13:30:11;18110;338;;
2024-09-09 13:30:11;18993;330;;
2024-09-09 13:30:11;19063;245;;
2024-09-09 13:30:11;19372;202;;
2024-09-09 13:30:11;19909;181;;
2024-09-09 13:30:11;20322;327;;
2024-09-09 13:30:11;20169;318;;
2024-09-09 13:30:11;20476;238;;
2024-09-09 13:30:11;20354;196;;
2024-09-09 13:30:11;19271;181;;
2024-09-09 13:30:11;18278;334;;
2024-09-09 13:30:11;17938;315;;
2024-09-09 13:30:11;18432;240;;
2024-09-09 13:30:12;19183;209;;
2024-09-09 13:30:12;19122;180;;
2024-09-09 13:30:12;19786;335;;
2024-09-09 13:30:12;20173;326;;
2024-09-09 13:30:12;20413;345;;
2024-09-09 13:30:12;20496;286;;
2024-09-09 13:30:12;20398;152;;
2024-09-09 13:30:12;20109;268;;
2024-09-09 13:30:12;18610;262;;
2024-09-09 13:30:12;17967;343;;
2024-09-09 13:30:12;18046;269;;
2024-09-09 13:30:12;18835;159;;
2024-09-09 13:30:12;19322;276;;
2024-09-09 13:30:12;19511;296;;
2024-09-09 13:30:12;19995;341;;
2024-09-09 13:30:12;20233;271;;
2024-09-09 13:30:12;20296;167;;
2024-09-09 13:30:12;20662;270;;
2024-09-09 13:30:12;20443;287;;
2024-09-09 13:30:12;19580;337;;
2024-09-09 13:30:12;18126;279;;
2024-09-09 13:30:12;17780;166;;
2024-09-09 13:30:12;;;129;-999
2024-09-09 13:30:12;18499;278;;
2024-09-09 13:30:12;19307;281;;
2024-09-09 13:30:12;19137;340;;
2024-09-09 13:30:13;19534;281;;
2024-09-09 13:30:13;19902;160;;
2024-09-09 13:30:13;20442;228;;
2024-09-09 13:30:13;20590;283;;
2024-09-09 13:30:13;20562;336;;
2024-09-09 13:30:13;20007;267;;
2024-09-09 13:30:13;18619;151;;
2024-09-09 13:30:13;18060;284;;
2024-09-09 13:30:13;18071;284;;
2024-09-09 13:30:13;18917;336;;
2024-09-09 13:30:13;19112;278;;
2024-09-09 13:30:13;19201;145;;
2024-09-09 13:30:13;19917;273;;
2024-09-09 13:30:13;20258;286;;
2024-09-09 13:30:13;20302;321;;
2024-09-09 13:30:13;20498;262;;
2024-09-09 13:30:13;20288;160;;
2024-09-09 13:30:13;19609;275;;
2024-09-09 13:30:13;18348;285;;
2024-09-09 13:30:13;17987;335;;
2024-09-09 13:30:13;18331;272;;
2024-09-09 13:30:13;19075;154;;
2024-09-09 13:30:13;19137;277;;
2024-09-09 13:30:13;19657;278;;
2024-09-09 13:30:13;20101;331;;
2024-09-09 13:30:14;20327;270;;
2024-09-09 13:30:14;20382;162;;
2024-09-09 13:30:14;20635;272;;
2024-09-09 13:30:14;20210;286;;
2024-09-09 13:30:14;18865;338;;
2024-09-09 13:30:14;17905;273;;
2024-09-09 13:30:14;17804;158;;
2024-09-09 13:30:14;18764;275;;
2024-09-09 13:30:14;19215;283;;
2024-09-09 13:30:14;19278;342;;
2024-09-09 13:30:14;19836;274;;
2024-09-09 13:30:14;20078;164;;
2024-09-09 13:30:14;20563;337;;
2024-09-09 13:30:14;20580;288;;
2024-09-09 13:30:14;20491;237;;
2024-09-09 13:30:14;19486;211;;
2024-09-09 13:30:14;18158;174;;
2024-09-09 13:30:14;18007;319;;
2024-09-09 13:30:14;18385;321;;
2024-09-09 13:30:14;19249;243;;
2024-09-09 13:30:14;19032;272;;
2024-09-09 13:30:14;19432;159;;
2024-09-09 13:30:14;20101;326;;
2024-09-09 13:30:14;20373;319;;
2024-09-09 13:30:15;20276;311;;
2024-09-09 13:30:15;18442;177;;
2024-09-09 13:30:15;18056;330;;
2024-09-09 13:30:15;18198;319;;
2024-09-09 13:30:15;18990;243;;
2024-09-09 13:30:15;19083;193;;
2024-09-09 13:30:15;19280;178;;
2024-09-09 13:30:15;19951;327;;
2024-09-09 13:30:15;20362;321;;
2024-09-09 13:30:15;20524;256;;
2024-09-09 13:30:15;20556;194;;
2024-09-09 13:30:15;20206;169;;
2024-09-09 13:30:15;19351;324;;
2024-09-09 13:30:15;18234;320;;
2024-09-09 13:30:15;18060;250;;
2024-09-09 13:30:15;18463;188;;
2024-09-09 13:30:15;19060;165;;
2024-09-09 13:30:15;19174;325;;
2024-09-09 13:30:15;19681;320;;
2024-09-09 13:30:15;20177;264;;
2024-09-09 13:30:15;20340;187;;
2024-09-09 13:30:15;20342;160;;
2024-09-09 13:30:15;20564;318;;
2024-09-09 13:30:15;20133;276;;
2024-09-09 13:30:16;18628;251;;
2024-09-09 13:30:16;17935;189;;
2024-09-09 13:30:16;17846;165;;
2024-09-09 13:30:16;19003;315;;
2024-09-09 13:30:16;19199;314;;
2024-09-09 13:30:16;19379;253;;
2024-09-09 13:30:16;19934;288;;
2024-09-09 13:30:16;20253;177;;
2024-09-09 13:30:16;20406;238;;
2024-09-09 13:30:16;20507;269;;
2024-09-09 13:30:16;20435;334;;
2024-09-09 13:30:16;19547;285;;
2024-09-09 13:30:16;18148;171;;
2024-09-09 13:30:16;17554;248;;
2024-09-09 13:30:16;18331;263;;
2024-09-09 13:30:16;19284;343;;
2024-09-09 13:30:16;19183;287;;
2024-09-09 13:30:16;19538;170;;
2024-09-09 13:30:16;19994;235;;
2024-09-09 13:30:16;20294;258;;
2024-09-09 13:30:16;20574;355;;
2024-09-09 13:30:16;20572;288;;
2024-09-09 13:30:16;20024;169;;
2024-09-09 13:30:16;18723;246;;
2024-09-09 13:30:17;17881;263;;
2024-09-09 13:30:17;;;127;-999
2024-09-09 13:30:17;18019;346;;
2024-09-09 13:30:17;18924;285;;
2024-09-09 13:30:17;19095;173;;
2024-09-09 13:30:17;19243;237;;
2024-09-09 13:30:17;19700;262;;
2024-09-09 13:30:17;20310;325;;
2024-09-09 13:30:17;20492;283;;
2024-09-09 13:30:17;20528;174;;
2024-09-09 13:30:17;20348;236;;
2024-09-09 13:30:17;19430;265;;
2024-09-09 13:30:17;18305;335;;
2024-09-09 13:30:17;17643;286;;
2024-09-09 13:30:17;18277;176;;
2024-09-09 13:30:17;19217;260;;
2024-09-09 13:30:17;19040;267;;
2024-09-09 13:30:17;19593;340;;
2024-09-09 13:30:17;20140;285;;
2024-09-09 13:30:17;20357;172;;
2024-09-09 13:30:17;20463;231;;
2024-09-09 13:30:17;20430;257;;
2024-09-09 13:30:17;20183;332;;
2024-09-09 13:30:17;18855;290;;
2024-09-09 13:30:17;17940;176;;
2024-09-09 13:30:17;17928;237;;
2024-09-09 13:30:18;18610;251;;
2024-09-09 13:30:18;19288;347;;
2024-09-09 13:30:18;19360;288;;
2024-09-09 13:30:18;19846;186;;
2024-09-09 13:30:18;20171;240;;
2024-09-09 13:30:18;20192;221;;
2024-09-09 13:30:18;20642;337;;
2024-09-09 13:30:18;20485;284;;
2024-09-09 13:30:18;19563;182;;
2024-09-09 13:30:18;18204;229;;
2024-09-09 13:30:18;17810;253;;
2024-09-09 13:30:18;18388;331;;
2024-09-09 13:30:18;19194;283;;
2024-09-09 13:30:18;19073;187;;
2024-09-09 13:30:18;19484;226;;
2024-09-09 13:30:18;20003;256;;
2024-09-09 13:30:18;20383;338;;
2024-09-09 13:30:18;20562;292;;
2024-09-09 13:30:18;20501;177;;
2024-09-09 13:30:18;20120;230;;
2024-09-09 13:30:18;18669;257;;
2024-09-09 13:30:18;18080;337;;
2024-09-09 13:30:18;18001;298;;
2024-09-09 13:30:18;18706;193;;
2024-09-09 13:30:18;19208;231;;
2024-09-09 13:30:19;19143;254;;
2024-09-09 13:30:19;19812;331;;
2024-09-09 13:30:19;20265;293;;
2024-09-09 13:30:19;20346;195;;
2024-09-09 13:30:19;20493;230;;
2024-09-09 13:30:19;20327;250;;
2024-09-09 13:30:19;19960;335;;
2024-09-09 13:30:19;18359;289;;
2024-09-09 13:30:19;17899;192;;
2024-09-09 13:30:19;18241;228;;
2024-09-09 13:30:19;19022;241;;
2024-09-09 13:30:19;19158;339;;
2024-09-09 13:30:19;19609;304;;
2024-09-09 13:30:19;19978;188;;
2024-09-09 13:30:19;20268;235;;
2024-09-09 13:30:19;20366;252;;
2024-09-09 13:30:19;20623;338;;
2024-09-09 13:30:19;20263;287;;
2024-09-09 13:30:19;19030;192;;
2024-09-09 13:30:19;18006;225;;
2024-09-09 13:30:19;17830;236;;
2024-09-09 13:30:19;18694;340;;
2024-09-09 13:30:19;19239;298;;
2024-09-09 13:30:19;19110;187;;
2024-09-09 13:30:20;20171;334;;
2024-09-09 13:30:20;20579;297;;
2024-09-09 13:30:20;20408;201;;
2024-09-09 13:30:20;19823;220;;
2024-09-09 13:30:20;18256;230;;
2024-09-09 13:30:20;17945;346;;
2024-09-09 13:30:20;18130;297;;
2024-09-09 13:30:20;19045;192;;
2024-09-09 13:30:20;19137;239;;
2024-09-09 13:30:20;19371;122;;
2024-09-09 13:30:20;19968;288;;
2024-09-09 13:30:20;20317;313;;
2024-09-09 13:30:20;20579;322;;
2024-09-09 13:30:20;20568;252;;
2024-09-09 13:30:20;20141;127;;
2024-09-09 13:30:20;19113;293;;
2024-09-09 13:30:20;18080;308;;
2024-09-09 13:30:20;17956;316;;
2024-09-09 13:30:20;18720;249;;
2024-09-09 13:30:20;19125;129;;
2024-09-09 13:30:20;19139;282;;
2024-09-09 13:30:20;19681;309;;
2024-09-09 13:30:20;20225;327;;
2024-09-09 13:30:20;20232;228;;
2024-09-09 13:30:21;20478;120;;
2024-09-09 13:30:21;20393;280;;
2024-09-09 13:30:21;19894;312;;
2024-09-09 13:30:21;18529;316;;
2024-09-09 13:30:21;;;129;-999
2024-09-09 13:30:21;17956;259;;
2024-09-09 13:30:21;18051;130;;
2024-09-09 13:30:21;19052;293;;
2024-09-09 13:30:21;19134;306;;
2024-09-09 13:30:21;19508;325;;
2024-09-09 13:30:21;19971;254;;
2024-09-09 13:30:21;20167;125;;
2024-09-09 13:30:21;20509;283;;
2024-09-09 13:30:21;20525;306;;
2024-09-09 13:30:21;20316;317;;
2024-09-09 13:30:21;19106;253;;
2024-09-09 13:30:21;18024;141;;
2024-09-09 13:30:21;17823;284;;
2024-09-09 13:30:21;18527;328;;
2024-09-09 13:30:21;19335;324;;
2024-09-09 13:30:21;19196;264;;
2024-09-09 13:30:21;19666;132;;
2024-09-09 13:30:21;20159;279;;
2024-09-09 13:30:21;20394;302;;
2024-09-09 13:30:21;20627;332;;
2024-09-09 13:30:21;20509;263;;
2024-09-09 13:30:22;19914;128;;
2024-09-09 13:30:22;18458;274;;
2024-09-09 13:30:22;17919;298;;
2024-09-09 13:30:22;18118;330;;
2024-09-09 13:30:22;18981;267;;
2024-09-09 13:30:22;19059;135;;
2024-09-09 13:30:22;19435;278;;
2024-09-09 13:30:22;19955;304;;
2024-09-09 13:30:22;20330;322;;
2024-09-09 13:30:22;20522;273;;
2024-09-09 13:30:22;20440;146;;
2024-09-09 13:30:22;20328;276;;
2024-09-09 13:30:22;19165;300;;
2024-09-09 13:30:22;18212;329;;
2024-09-09 13:30:22;17957;270;;
2024-09-09 13:30:22;18434;152;;
2024-09-09 13:30:22;19223;273;;
2024-09-09 13:30:22;19089;299;;
2024-09-09 13:30:22;19719;322;;
2024-09-09 13:30:22;20117;270;;
2024-09-09 13:30:22;20256;148;;
2024-09-09 13:30:22;20504;266;;
2024-09-09 13:30:22;20428;290;;
2024-09-09 13:30:22;20154;329;;
2024-09-09 13:30:22;18521;324;;
2024-09-09 13:30:23;17978;143;;
2024-09-09 13:30:23;18044;275;;
2024-09-09 13:30:23;18891;283;;
2024-09-09 13:30:23;19291;328;;
2024-09-09 13:30:23;19478;323;;
2024-09-09 13:30:23;19948;337;;
2024-09-09 13:30:23;20304;322;;
2024-09-09 13:30:23;20544;334;;
2024-09-09 13:30:23;20587;315;;
2024-09-09 13:30:23;20265;328;;
2024-09-09 13:30:23;19107;288;;
2024-09-09 13:30:23;17994;281;;
2024-09-09 13:30:23;17992;292;;
2024-09-09 13:30:23;18707;313;;
2024-09-09 13:30:23;19228;312;;
2024-09-09 13:30:23;19346;326;;
2024-09-09 13:30:23;19858;313;;
2024-09-09 13:30:23;20307;337;;
